00000000, ffffffff, 00000000, ffffffff, 0, 1, 00000000, ffffffff, 0, 1,                 2323                  323
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                17169                  379
e02d82c0, 1fd27d3f, 76d457ed, 892ba812, 0, 1, 5701daad, a8fe2552, 1, 0,                17662                  493
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                18040                  378
54e83ba9, ab17c456, 7cfde9f9, 83021606, 0, 1, d1e625a2, 2e19da5d, 0, 1,                18452                  412
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                18833                  381
01d77d03, fe2882fc, e2f784c5, 1d087b3a, 0, 1, e4cf01c8, 1b30fe37, 0, 1,                19328                  495
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                19707                  379
e66ececc, 19913133, 72aff7e5, 8d50081a, 1, 0, 591ec6b2, a6e1394d, 1, 0,                20117                  410
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                20497                  380
f36cd6e6, 0c932919, 8932d612, 76cd29ed, 1, 0, 7c9facf9, 83605306, 1, 0,                20956                  459
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                21327                  371
4a760b94, b589f46b, 793069f2, 86cf960d, 0, 1, c3a67586, 3c598a79, 0, 1,                21712                  385
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                22089                  377
a8149050, 57eb6faf, f4007ae8, 0bff8517, 1, 0, 9c150b39, 63eaf4c6, 1, 0,                22508                  419
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                22886                  378
31b20b63, ce4df49c, 2e58495c, d1a7b6a3, 1, 0, 600a54c0, 9ff5ab3f, 0, 1,                23510                  624
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                23887                  377
ded292bd, 212d6d42, 96ab582d, 6954a7d2, 1, 0, 757deaeb, 8a821514, 1, 0,                24338                  451
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                24712                  374
b0bbe261, 4f441d9e, b1ef6263, 4e109d9c, 0, 1, 62ab44c4, 9d54bb3b, 1, 0,                25048                  336
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                25424                  376
f1d496e3, 0e2b691c, c03b2280, 3fc4dd7f, 0, 1, b20fb963, 4df0469c, 1, 0,                25921                  497
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                26295                  374
08010510, f7fefaef, 557845aa, aa87ba55, 1, 0, 5d794abb, a286b544, 0, 1,                26760                  465
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                27138                  378
790201f2, 86fdfe0d, cb203e96, 34dfc169, 1, 0, 44224089, bbddbf76, 1, 0,                27679                  541
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                28056                  377
ff599efe, 00a66101, 86bc380d, 7943c7f2, 1, 0, 8615d70c, 79ea28f3, 1, 0,                28518                  462
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                28896                  378
a446be48, 5bb941b7, 359fdd6b, ca602294, 1, 0, d9e69bb4, 2619644b, 0, 1,                29311                  415
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                29688                  377
e15df8c2, 1ea2073d, 81174a02, 7ee8b5fd, 0, 1, 627542c4, 9d8abd3b, 1, 0,                30060                  372
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                30434                  374
34d12d69, cb2ed296, 0effe91d, f10016e2, 1, 0, 43d11687, bc2ee978, 0, 1,                30853                  419
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                31230                  377
1652d92c, e9ad26d3, 11844923, ee7bb6dc, 0, 1, 27d7224f, d828ddb0, 0, 1,                31726                  496
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                32100                  374
ed3af2da, 12c50d25, e5730aca, 1a8cf535, 0, 1, d2adfda4, 2d52025b, 1, 0,                32636                  536
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                33009                  373
e844e2d0, 17bb1d2f, 7968bdf2, 8697420d, 0, 1, 61ada0c2, 9e525f3d, 1, 0,                33509                  500
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                33889                  380
5f54e5be, a0ab1a41, 20c4b341, df3b4cbe, 0, 1, 801998ff, 7fe66700, 0, 1,                34513                  624
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                34888                  375
89aaf013, 76550fec, 3c20f378, c3df0c87, 1, 0, c5cbe38c, 3a341c73, 0, 1,                35267                  379
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                35643                  376
db0de0b6, 24f21f49, 75c50deb, 8a3af214, 0, 1, 50d2eea1, af2d115e, 1, 0,                36061                  418
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                36441                  380
fda77efb, 02588104, 634bf9c6, 9cb40639, 0, 1, 60f378c1, 9f0c873e, 1, 0,                36898                  457
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                37278                  380
1cacb339, e3534cc6, de7502bc, 218afd43, 0, 1, fb21b5f5, 04de4a0a, 0, 1,                37657                  379
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                38033                  376
6cc0ffd9, 933f0026, 85d79a0b, 7a2865f4, 1, 0, f29899e5, 0d67661a, 0, 1,                38450                  417
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                38825                  375
e154f2c2, 1eab0d3d, 42f24185, bd0dbe7a, 1, 0, 24473448, dbb8cbb7, 1, 0,                39232                  407
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                39606                  374
b2a94665, 4d56b99a, 9dcc603b, 62339fc4, 0, 1, 5075a6a0, af8a595f, 1, 0,                40064                  458
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                40437                  373
ef8ee4df, 10711b20, bf23327e, 40dccd81, 1, 0, aeb2175e, 514de8a1, 1, 0,                40847                  410
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                41227                  380
f96be2f2, 06941d0d, 78d99bf1, 8726640e, 1, 0, 72457ee4, 8dba811b, 1, 0,                41682                  455
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                42061                  379
164a572c, e9b5a8d3, 31230762, cedcf89d, 0, 1, 476d5e8e, b892a171, 0, 1,                42473                  412
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                42846                  373
f41b7ae8, 0be48517, 4fa1559f, b05eaa60, 1, 0, 43bcd088, bc432f77, 1, 0,                43298                  452
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                43678                  380
579485af, a86b7a50, 7c6da9f8, 83925607, 1, 0, d4022fa8, 2bfdd057, 0, 1,                44264                  586
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                44643                  379
2ed6355d, d129caa2, cfc4569f, 303ba960, 0, 1, fe9a8bfc, 01657403, 0, 1,                45094                  451
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                45469                  375
94f8f429, 6b070bd6, adcbc05b, 52343fa4, 1, 0, 42c4b485, bd3b4b7a, 1, 0,                45884                  415
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                46257                  373
e3b912c7, 1c46ed38, a4ae3249, 5b51cdb6, 0, 1, 88674510, 7798baef, 1, 0,                46678                  421
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                47054                  376
d2455ea4, 2dbaa15b, ebfec0d7, 14013f28, 1, 0, be441f7c, 41bbe083, 1, 0,                47498                  444
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                47876                  378
441a5388, bbe5ac77, 4b212f96, b4ded069, 0, 1, 8f3b831e, 70c47ce1, 0, 1,                48380                  504
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                48758                  378
30287f60, cfd7809f, e12ccec2, 1ed3313d, 0, 1, 11554e22, eeaab1dd, 1, 0,                49129                  371
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                49509                  380
1b22cd36, e4dd32c9, bb825a77, 447da588, 1, 0, d6a527ae, 295ad851, 0, 1,                49917                  408
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                50294                  377
4ae40195, b51bfe6a, 090cdb12, f6f324ed, 0, 1, 53f0dca7, ac0f2358, 0, 1,                50784                  490
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                51162                  378
8a9e5815, 7561a7ea, 36e5816d, c91a7e92, 1, 0, c183d983, 3e7c267c, 0, 1,                51627                  465
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                52001                  374
62095bc4, 9df6a43b, 0fd28f1f, f02d70e0, 1, 0, 71dbeae4, 8e24151b, 0, 1,                52453                  452
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                52832                  379
549b25a9, ab64da56, 42d92f85, bd26d07a, 0, 1, 9774552e, 688baad1, 0, 1,                53203                  371
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                53579                  376
c4f9b489, 3b064b76, 2dda595b, d225a6a4, 1, 0, f2d40de5, 0d2bf21a, 0, 1,                54073                  494
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                54450                  377
1c302338, e3cfdcc7, 9ff2ae3f, 600d51c0, 0, 1, bc22d177, 43dd2e88, 0, 1,                54907                  457
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                55285                  378
24a0b949, db5f46b6, 2c156358, d3ea9ca7, 0, 1, 50b61ca1, af49e35e, 0, 1,                55695                  410
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                56070                  375
3582576b, ca7da894, c71a0c8e, 38e5f371, 0, 1, fc9c63f9, 03639c06, 0, 1,                56560                  490
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                56932                  372
cda2869b, 325d7964, 7d3599fa, 82ca6605, 0, 1, 4ad82095, b527df6a, 1, 0,                57431                  499
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                57808                  377
70e14be1, 8f1eb41e, 39961773, c669e88c, 1, 0, aa776355, 55889caa, 0, 1,                58226                  418
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                58603                  377
1ef4853d, e10b7ac2, 9799a82f, 686657d0, 1, 0, b68e2d6d, 4971d292, 0, 1,                58976                  373
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                59352                  376
b6925e6d, 496da192, afd8565f, 5027a9a0, 0, 1, 666ab4cc, 99954b33, 1, 0,                59722                  370
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                60097                  375
ff9944ff, 0066bb00, 7bf8fdf7, 84070208, 1, 0, 7b9242f7, 846dbd08, 1, 0,                60506                  409
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                60890                  384
b8a33071, 475ccf8e, f3091ae6, 0cf6e519, 0, 1, abac4b57, 5453b4a8, 1, 0,                61304                  414
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                61680                  376
52f767a5, ad08985a, 14cfc129, eb303ed6, 1, 0, 67c728cf, 9838d730, 0, 1,                62094                  414
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                62469                  375
65daf9cb, 9a250634, ed536cda, 12ac9325, 1, 0, 532e66a6, acd19959, 1, 0,                62835                  366
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                63212                  377
a603784c, 59fc87b3, da8ae2b5, 25751d4a, 1, 0, 808e5b02, 7f71a4fd, 1, 0,                63712                  500
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                64090                  378
94a2ec29, 6b5d13d6, 3cf11979, c30ee686, 0, 1, d19405a2, 2e6bfa5d, 0, 1,                64628                  538
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                65005                  377
3834cf70, c7cb308f, e8740cd0, 178bf32f, 0, 1, 20a8dc40, df5723bf, 1, 0,                65414                  409
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                65793                  379
7e7da1fc, 81825e03, 55f6adab, aa095254, 0, 1, d4744fa7, 2b8bb058, 0, 1,                66204                  411
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                66583                  379
49fd6f93, b602906c, 6e5daddc, 91a25223, 0, 1, b85b1d6f, 47a4e290, 0, 1,                67041                  458
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                67420                  379
8c655e18, 739aa1e7, fedf72fd, 01208d02, 1, 0, 8b44d116, 74bb2ee9, 1, 0,                67837                  417
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                68216                  379
ef3ce8de, 10c31721, 2b0eed56, d4f112a9, 0, 1, 1a4bd634, e5b429cb, 1, 0,                68590                  374
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                68968                  378
92299024, 6dd66fdb, b3d97667, 4c268998, 0, 1, 4603068b, b9fcf974, 1, 0,                69467                  499
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                69842                  375
b6e6346d, 4919cb92, 5b6fb9b6, a4904649, 0, 1, 1255ee23, edaa11dc, 1, 0,                70254                  412
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                70633                  379
5aa31fb5, a55ce04a, 3cd18779, c32e7886, 0, 1, 9774a72e, 688b58d1, 0, 1,                71047                  414
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                71422                  375
f9d09ef3, 062f610c, 4a74bf94, b58b406b, 1, 0, 44455e88, bbbaa177, 1, 0,                71828                  406
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                72205                  377
4057c980, bfa8367f, 823f2c04, 7dc0d3fb, 1, 0, c296f585, 3d690a7a, 0, 1,                72608                  403
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                72986                  378
c16b9682, 3e94697d, 6dcb69db, 92349624, 1, 0, 2f37005e, d0c8ffa1, 1, 0,                73614                  628
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                73994                  380
ede48adb, 121b7524, 6cb0b7d9, 934f4826, 1, 0, 5a9542b5, a56abd4a, 1, 0,                74448                  454
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                74824                  376
a3cd9c47, 5c3263b8, bb45e276, 44ba1d89, 0, 1, 5f137ebd, a0ec8142, 1, 0,                75371                  547
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                75746                  375
3747016e, c8b8fe91, 5b172db6, a4e8d249, 1, 0, 925e2f25, 6da1d0da, 0, 1,                76128                  382
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                76507                  379
dd561cba, 22a9e345, a3071a46, 5cf8e5b9, 0, 1, 805d3700, 7fa2c8ff, 1, 0,                77048                  541
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                77426                  378
b8ddbe71, 4722418e, 7bd261f7, 842d9e08, 1, 0, 34b02069, cb4fdf96, 1, 0,                77972                  546
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                78351                  379
08da4f11, f725b0ee, da6ebab4, 2591454b, 0, 1, e34909c5, 1cb6f63a, 0, 1,                78802                  451
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                79181                  379
7ab7b7f5, 8548480a, 147cd928, eb8326d7, 1, 0, 8f34911e, 70cb6ee1, 0, 1,                79596                  415
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                79972                  376
4e15179c, b1eae863, e3c530c7, 1c3acf38, 0, 1, 31da4863, ce25b79c, 1, 0,                80393                  421
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                80769                  376
ae8a965d, 517569a2, 8477e408, 7b881bf7, 0, 1, 33027a65, ccfd859a, 1, 0,                81304                  535
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                81680                  376
62d1e3c5, 9d2e1c3a, fea7a6fd, 01585902, 1, 0, 61798ac3, 9e86753c, 1, 0,                82099                  419
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                82476                  377
ac682658, 5397d9a7, 8e37901c, 71c86fe3, 0, 1, 3a9fb674, c560498b, 1, 0,                83029                  553
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                83407                  378
7e0a91fc, 81f56e03, ed3408da, 12cbf725, 1, 0, 6b3e9ad7, 94c16528, 1, 0,                83903                  496
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                84281                  378
060aad0c, f9f552f3, 334ea766, ccb15899, 0, 1, 39595472, c6a6ab8d, 0, 1,                84660                  379
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                85037                  377
0cf04519, f30fbae6, b9f50473, 460afb8c, 0, 1, c6e5498c, 391ab673, 0, 1,                85409                  372
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                85785                  376
d2504ca4, 2dafb35b, 2f3ab35e, d0c54ca1, 0, 1, 018b0002, fe74fffd, 1, 0,                86629                  844
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                87010                  381
c8975291, 3768ad6e, 6a8e05d5, 9571fa2a, 0, 1, 33255866, ccdaa799, 1, 0,                87423                  413
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                87797                  374
a23d6044, 5dc29fbb, dcf000b9, 230fff46, 1, 0, 7f2d60fe, 80d29f01, 1, 0,                88344                  547
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                88721                  377
67be1dcf, 9841e230, 4b273796, b4d8c869, 0, 1, b2e55565, 4d1aaa9a, 0, 1,                89099                  378
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                89475                  376
d69de2ad, 29621d52, 13259f26, ecda60d9, 0, 1, e9c381d3, 163c7e2c, 0, 1,                89978                  503
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                90355                  377
c2e6ee85, 3d19117a, 3e99837d, c1667c82, 0, 1, 01807202, fe7f8dfd, 1, 0,                90939                  584
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                91315                  376
b91dca72, 46e2358d, 43615786, bc9ea879, 0, 1, fc7f21f8, 0380de07, 0, 1,                91816                  501
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                92188                  372
89bcdc13, 764323ec, 3f5a9b7e, c0a56481, 1, 0, c9177792, 36e8886d, 0, 1,                92605                  417
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                92980                  375
bd70687a, 428f9785, e7c3b6cf, 183c4930, 1, 0, a5341f4a, 5acbe0b5, 1, 0,                93442                  462
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                93823                  381
cf7baa9e, 30845561, fd28e4fa, 02d71b05, 1, 0, cca48f99, 335b7066, 1, 0,                94226                  403
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                94603                  377
16decb2d, e92134d2, 0b940917, f46bf6e8, 1, 0, 2272d445, dd8d2bba, 0, 1,                95016                  413
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                95391                  375
68d2abd1, 972d542e, 43779186, bc886e79, 0, 1, ac4a3d57, 53b5c2a8, 0, 1,                95803                  412
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                96178                  375
4c551998, b3aae667, 7a8c59f5, 8573a60a, 1, 0, c6e1738e, 391e8c71, 0, 1,                96562                  384
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                96937                  375
887a9610, 778569ef, 949a8a29, 6b6575d6, 1, 0, 1d15203a, e2eadfc5, 1, 0,                97358                  421
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                97734                  376
18c6f931, e73906ce, e2e574c5, 1d1a8b3a, 0, 1, fbac6df6, 04539209, 0, 1,                98232                  498
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                98609                  377
e87676d0, 1789892f, 25b27b4b, da4d84b4, 1, 0, 0e28f21c, f1d70de3, 1, 0,                99020                  411
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                99397                  377
9f82ec3f, 607d13c0, f622e6ec, 09dd1913, 0, 1, 95a5d32b, 6a5a2cd4, 1, 0,                99768                  371
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               100143                  375
4cb77d99, b3488266, 2758d14e, d8a72eb1, 0, 1, 74104ee7, 8befb118, 0, 1,               100643                  500
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               101020                  377
3bccb377, c4334c88, 549efda9, ab610256, 1, 0, 906bb121, 6f944ede, 0, 1,               101471                  451
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               101853                  382
f89beaf1, 0764150e, 070bb90e, f8f446f1, 0, 1, ffa7a3ff, 00585c00, 0, 1,               102525                  672
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               102903                  378
e8d6a2d1, 17295d2e, cfd6c09f, 30293f60, 0, 1, b8ad6370, 47529c8f, 1, 0,               103318                  415
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               103692                  374
fb80eaf7, 047f1508, 155a1d2a, eaa5e2d5, 1, 0, 10db0822, ef24f7dd, 1, 0,               104195                  503
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               104575                  380
daf214b5, 250deb4a, 4f75ff9e, b08a0061, 0, 1, 2a681453, d597ebac, 1, 0,               105119                  544
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               105500                  381
b15f7462, 4ea08b9d, bccfa879, 43305786, 0, 1, 6e2f1cdb, 91d0e324, 1, 0,               105909                  409
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               106286                  377
548eb7a9, ab714856, 652345ca, 9adcba35, 1, 0, b9b1fd74, 464e028b, 0, 1,               106779                  493
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               107154                  375
ab2c2a56, 54d3d5a9, 35a0c96b, ca5f3694, 1, 0, e0ccf3c2, 1f330c3d, 0, 1,               107613                  459
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               107988                  375
7960fbf2, 869f040d, 5b0bddb6, a4f42249, 0, 1, d46cd9a8, 2b932657, 0, 1,               108364                  376
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               108743                  379
17723f2e, e88dc0d1, 6216abc4, 9de9543b, 1, 0, 7988eaf3, 8677150c, 0, 1,               109157                  414
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               109530                  373
