00000000, ffffffff, 00000000, ffffffff, 0, 1, 00000000, ffffffff, 0, 1,                 2102                  102
cfc7649f, 30389b60, 492fd392, b6d02c6d, 0, 1, 18f73831, e708c7ce, 1, 0,                36863                  136
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                36982                  119
e66148cc, 199eb733, 3fbb3b7f, c044c480, 0, 1, 261c844b, d9e37bb4, 1, 0,                37120                  138
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                37239                  119
b446fe68, 4bb90197, 7d6df5fa, 82920a05, 0, 1, 31b4f462, ce4b0b9d, 1, 0,                37374                  135
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                37494                  120
f54634ea, 0ab9cb15, 19452132, e6badecd, 1, 0, 0e8b561d, f174a9e2, 1, 0,                37630                  136
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                37747                  117
2cb6a959, d34956a6, 424fcd84, bdb0327b, 0, 1, 6f0676dd, 90f98922, 0, 1,                37911                  164
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                38030                  119
bc271278, 43d8ed87, 6543cfca, 9abc3035, 1, 0, 216ae243, de951dbc, 1, 0,                38165                  135
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                38284                  119
b8718070, 478e7f8f, d095a8a1, 2f6a575e, 0, 1, 89072911, 76f8d6ee, 1, 0,                38418                  134
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                38537                  119
f4fa04e9, 0b05fb16, fd8b6afb, 02749504, 1, 0, f2856fe5, 0d7a901a, 1, 0,                38674                  137
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                38793                  119
e0a83ec1, 1f57c13e, f78290ef, 087d6f10, 1, 0, d82acfb1, 27d5304e, 1, 0,                38931                  138
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                39050                  119
aeaf125d, 5150eda2, 1b60e536, e49f1ac9, 1, 0, ca0ff794, 35f0086b, 0, 1,                39254                  204
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                39373                  119
d7a998af, 28566750, c7e8568f, 3817a970, 1, 0, 9f91ef3f, 606e10c0, 1, 0,                39507                  134
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                39626                  119
e70518ce, 18fae731, 4465e788, bb9a1877, 0, 1, 2b6b0056, d494ffa9, 1, 0,                39834                  208
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                39952                  118
57b9a3af, a8465c50, 4df3819b, b20c7e64, 0, 1, a5ad254a, 5a52dab5, 0, 1,                40074                  122
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                40193                  119
4ce19799, b31e6866, 1444df28, ebbb20d7, 1, 0, 612676c2, 9ed9893d, 0, 1,                40314                  121
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                40432                  118
99d02633, 662fd9cc, 25b75f4b, da48a0b4, 0, 1, bf87857e, 40787a81, 0, 1,                40585                  153
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                40704                  119
e1a39cc3, 1e5c633c, 8f1cf61e, 70e309e1, 1, 0, 70c092e2, 8f3f6d1d, 1, 0,                40882                  178
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                41001                  119
9a560e34, 65a9f1cb, 7679fdec, 89860213, 0, 1, 10d00c20, ef2ff3df, 1, 0,                41209                  208
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                41328                  119
02a9a905, fd5656fa, 68ae1bd1, 9751e42e, 0, 1, 6b57c4d6, 94a83b29, 0, 1,                41478                  150
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                41597                  119
65b9c3cb, 9a463c34, a0c02441, 5f3fdbbe, 1, 0, 0679e80d, f98617f2, 1, 0,                41747                  150
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                41865                  118
a5027e4a, 5afd81b5, 6c44f9d8, 93bb0627, 1, 0, 11477823, eeb887dc, 1, 0,                42016                  151
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                42134                  118
c0728080, 3f8d7f7f, ab196256, 54e69da9, 1, 0, 6b8be2d7, 94741d28, 1, 0,                42299                  165
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                42418                  119
6c0115d8, 93feea27, f166fae2, 0e99051d, 0, 1, 5d6810ba, a297ef45, 1, 0,                42599                  181
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                42718                  119
9dcaca3b, 623535c4, 39ac0373, c653fc8c, 0, 1, d776cdae, 28893251, 0, 1,                42840                  122
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                42957                  117
702b69e0, 8fd4961f, 093e4d12, f6c1b2ed, 0, 1, 7969b6f2, 8696490d, 0, 1,                43105                  148
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                43223                  118
6e89b7dd, 91764822, 9c811239, 637eedc6, 1, 0, 0b0aca17, f4f535e8, 1, 0,                43374                  151
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                43492                  118
36bc696d, c9439692, d0c5dca1, 2f3a235e, 1, 0, 0782460f, f87db9f0, 1, 0,                43643                  151
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                43761                  118
cc535a98, 33aca567, 40905d81, bf6fa27e, 0, 1, 0ce3b819, f31c47e6, 1, 0,                43898                  137
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                44016                  118
32b0c965, cd4f369a, 13b55527, ec4aaad8, 1, 0, 46661e8d, b999e172, 0, 1,                44151                  135
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                44269                  118
585829b0, a7a7d64f, 8f8c6e1f, 707391e0, 0, 1, e7e497cf, 181b6830, 0, 1,                44438                  169
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                44556                  118
5f16efbe, a0e91041, 2c2d2358, d3d2dca7, 0, 1, 8b441316, 74bbece9, 0, 1,                44705                  149
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                44823                  118
3bab4f77, c454b088, 0a6e9314, f5916ceb, 0, 1, 4619e28b, b9e61d74, 0, 1,                44961                  138
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                45079                  118
c719c88e, 38e63771, cb227096, 34dd8f69, 1, 0, 923c3925, 6dc3c6da, 1, 0,                45216                  137
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                45335                  119
8558140a, 7aa7ebf5, 2ac2d555, d53d2aaa, 1, 0, b01ae960, 4fe5169f, 0, 1,                45500                  165
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                45619                  119
52feb3a5, ad014c5a, 158b2b2b, ea74d4d4, 1, 0, 6889ded1, 9776212e, 0, 1,                45758                  139
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                45876                  118
160e412c, e9f1bed3, 56b403ad, a94bfc52, 1, 0, 6cc244da, 933dbb25, 0, 1,                46011                  135
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                46129                  118
a20e5444, 5df1abbb, 4249ff84, bdb6007b, 1, 0, e45853c9, 1ba7ac36, 0, 1,                46282                  153
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                46400                  118
d2fd76a5, 2d02895a, f3d7a6e7, 0c285918, 1, 0, c6d51d8d, 392ae272, 1, 0,                46520                  120
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                46639                  119
48208390, b7df7c6f, a4da5649, 5b25a9b6, 1, 0, ecfad9da, 13052625, 0, 1,                46805                  166
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                46924                  119
e93790d2, 16c86f2d, 64ba0fc9, 9b45f036, 1, 0, 4df1a09c, b20e5f63, 1, 0,                47088                  164
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                47207                  119
22431b44, ddbce4bb, d0bc5ea1, 2f43a15e, 0, 1, f2ff79e5, 0d00861a, 0, 1,                47416                  209
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                47535                  119
f0b208e1, 0f4df71e, 7d2a45fa, 82d5ba05, 1, 0, 6ddc4edc, 9223b123, 1, 0,                47660                  125
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                47779                  119
d0b3e8a1, 2f4c175e, 41a10583, be5efa7c, 0, 1, 1254ee24, edab11db, 1, 0,                47908                  129
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                48026                  118
29be5753, d641a8ac, b9461472, 46b9eb8d, 0, 1, e3046bc5, 1cfb943a, 0, 1,                48189                  163
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                48307                  118
6d2585da, 92da7a25, b455f268, 4baa0d97, 1, 0, 217b7843, de8487bc, 1, 0,                48457                  150
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                48576                  119
d1914aa3, 2e6eb55c, 43460d86, bcb9f279, 0, 1, 14d75829, eb28a7d6, 1, 0,                48714                  138
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                48832                  118
7b0733f6, 84f8cc09, 1c719738, e38e68c7, 0, 1, 9778cb2e, 688734d1, 0, 1,                48972                  140
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                49090                  118
12317324, edce8cdb, 94097628, 6bf689d7, 0, 1, a63ae94c, 59c516b3, 0, 1,                49224                  134
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                49342                  118
8447be08, 7bb841f7, e2bf1ac5, 1d40e53a, 0, 1, 6706d8cd, 98f92732, 1, 0,                49506                  164
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                49625                  119
4fe4759f, b01b8a60, 3a625f74, c59da08b, 1, 0, 8a46d514, 75b92aeb, 0, 1,                49762                  137
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                49881                  119
07cb690f, f83496f0, d86a6ab0, 2795954f, 0, 1, e035d3bf, 1fca2c40, 0, 1,                50058                  177
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                50177                  119
f9f37cf3, 060c830c, 1521932a, eade6cd5, 0, 1, 0f15101d, f0eaefe2, 1, 0,                50354                  177
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                50472                  118
ff8cb6ff, 00734900, 0aec3515, f513caea, 1, 0, 0a78ec15, f58713ea, 1, 0,                50636                  164
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                50755                  119
7e5e87fc, 81a17803, 0be29d17, f41d62e8, 1, 0, 8a412514, 75bedaeb, 0, 1,                50904                  149
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                51023                  119
83205c06, 7cdfa3f9, 64b5e3c9, 9b4a1c36, 0, 1, e7d63fcf, 1829c030, 0, 1,                51232                  209
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                51351                  119
ffd6d2ff, 00292d00, 1297cb25, ed6834da, 1, 0, 126e9e25, ed9161da, 1, 0,                51486                  135
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                51605                  119
98141630, 67ebe9cf, c69da28d, 39625d72, 0, 1, 5eb1b8bd, a14e4742, 1, 0,                51755                  150
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                51874                  119
e31838c6, 1ce7c739, 03d62707, fc29d8f8, 0, 1, e6ee5fcd, 1911a032, 0, 1,                52065                  191
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                52183                  118
4c609598, b39f6a67, 060a5d0c, f9f5a2f3, 1, 0, 526af2a5, ad950d5a, 0, 1,                52303                  120
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                52421                  118
a4799048, 5b866fb7, 9de17c3b, 621e83c4, 0, 1, 425b0c83, bda4f37c, 1, 0,                52559                  138
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                52677                  118
6fe64ddf, 9019b220, fbdfc2f7, 04203d08, 0, 1, 6bc610d6, 9439ef29, 1, 0,                52826                  149
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                52946                  120
984c0830, 67b3f7cf, ae78585c, 5187a7a3, 1, 0, 46c4608d, b93b9f72, 1, 0,                53072                  126
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                53190                  118
d8ad60b1, 27529f4e, 902a3a20, 6fd5c5df, 0, 1, 68d79ad1, 9728652e, 1, 0,                53324                  134
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                53442                  118
b0619060, 4f9e6f9f, 39600972, c69ff68d, 0, 1, e9c199d2, 163e662d, 0, 1,                53561                  119
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                53680                  119
c2608284, 3d9f7d7b, 6e8af5dd, 91750a22, 1, 0, 30eb7862, cf14879d, 1, 0,                53819                  139
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                53938                  119
0ed2331d, f12dcce2, 25b0994b, da4f66b4, 1, 0, 3482cc69, cb7d3396, 0, 1,                54063                  125
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                54182                  119
bc3acc78, 43c53387, cf63da9e, 309c2561, 1, 0, 8b9ea717, 746158e8, 1, 0,                54318                  136
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                54437                  119
81d87203, 7e278dfc, bde0d27b, 421f2d84, 1, 0, 3fb9447f, c046bb80, 1, 0,                54593                  156
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                54712                  119
6960a5d2, 969f5a2d, 81c39a03, 7e3c65fc, 1, 0, eb243fd6, 14dbc029, 0, 1,                54917                  205
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                55035                  118
ee5cb2dc, 11a34d23, 0e92431d, f16dbce2, 1, 0, fceef5fa, 03110a05, 0, 1,                55180                  145
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                55298                  118
465ba38c, b9a45c73, 22119f44, ddee60bb, 1, 0, 686d42d1, 9792bd2e, 0, 1,                55448                  150
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                55566                  118
9e87903d, 61786fc2, f01d34e0, 0fe2cb1f, 1, 0, 8ea4c51e, 715b3ae1, 1, 0,                55698                  132
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                55817                  119
633161c6, 9cce9e39, 297a1552, d685eaad, 0, 1, 8cab7718, 735488e7, 0, 1,                55951                  134
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                56069                  118
4f73459e, b08cba61, 46dcb78d, b9234872, 0, 1, 964ffd2b, 69b002d4, 0, 1,                56277                  208
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                56396                  119
bc4d6e78, 43b29187, 4219e784, bde6187b, 0, 1, fe6755fc, 0198aa03, 0, 1,                56588                  192
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                56706                  118
24d40549, db2bfab6, c63a928c, 39c56d73, 0, 1, eb0e97d5, 14f1682a, 0, 1,                56870                  164
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                56989                  119
4536218a, bac9de75, 0beac117, f4153ee8, 0, 1, 5120e2a1, aedf1d5e, 0, 1,                57127                  138
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                57246                  119
4b2f6396, b4d09c69, 427b5784, bd84a87b, 0, 1, 8daabb1a, 725544e5, 0, 1,                57364                  118
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                57481                  117
fec47cfd, 013b8302, 3e6f0f7c, c190f083, 0, 1, 3d338c79, c2cc7386, 1, 0,                57617                  136
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                57736                  119
78faadf1, 8705520e, 5d4a4dba, a2b5b245, 1, 0, d644fbac, 29bb0453, 0, 1,                57867                  131
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                57986                  119
4757138e, b8a8ec71, d31dfea6, 2ce20159, 1, 0, 1a751235, e58aedca, 1, 0,                58121                  135
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                58240                  119
9cb84c39, 6347b3c6, 19058332, e6fa7ccd, 0, 1, b5bdcf6b, 4a423094, 0, 1,                58388                  148
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                58506                  118
2637db4c, d9c824b3, a48f7c49, 5b7083b6, 0, 1, cac75795, 3538a86a, 0, 1,                58642                  136
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                58760                  118
49ec2793, b613d86c, 9ec9c03d, 61363fc2, 1, 0, e8b5e7d1, 174a182e, 0, 1,                58912                  152
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                59031                  119
542d1fa8, abd2e057, ae68305c, 5197cfa3, 1, 0, 02955005, fd6aaffa, 1, 0,                59239                  208
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                59358                  119
d07efaa0, 2f81055f, 433e9786, bcc16879, 1, 0, 13bd9227, ec426dd8, 1, 0,                59483                  125
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                59602                  119
61ed53c3, 9e12ac3c, da058ab4, 25fa754b, 0, 1, 3bf2de77, c40d2188, 1, 0,                59762                  160
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                59881                  119
c9e8ca93, 3617356c, 9622502c, 69ddafd3, 0, 1, 600b1abf, 9ff4e540, 1, 0,                60074                  193
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                60192                  118
49edf793, b612086c, 03e9b707, fc1648f8, 0, 1, 4dd7ae9a, b2285165, 0, 1,                60303                  111
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                60421                  118
3d3a2d7a, c2c5d285, 0895f911, f76a06ee, 0, 1, 45d0268b, ba2fd974, 0, 1,                60599                  178
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                60717                  118
25c5734b, da3a8cb4, a5e79e4b, 5a1861b4, 1, 0, cbad1197, 3452ee68, 0, 1,                60851                  134
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                60969                  118
b6dcb66d, 49234992, 76295bec, 89d6a413, 1, 0, 2d06125a, d2f9eda5, 1, 0,                61119                  150
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                61237                  118
581801b0, a7e7fe4f, 520eefa4, adf1105b, 1, 0, aa26f155, 55d90eaa, 0, 1,                61374                  137
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                61493                  119
c2a25a85, 3d5da57a, 9ca70439, 6358fbc6, 1, 0, 5f495ebf, a0b6a140, 1, 0,                61645                  152
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                61763                  118
72c785e5, 8d387a1a, ea5814d4, 15a7eb2b, 1, 0, 5d1f9aba, a2e06545, 1, 0,                61938                  175
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                62056                  118
8e7bc41c, 71843be3, 4ea0419d, b15fbe62, 0, 1, dd1c05b9, 22e3fa46, 0, 1,                62191                  135
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                62310                  119
25de6d4b, da2192b4, 41103982, beefc67d, 1, 0, 66eea6ce, 99115931, 0, 1,                62440                  130
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                62557                  117
09edc313, f6123cec, ecb91ad9, 1346e526, 0, 1, f6a6ddec, 09592213, 0, 1,                62692                  135
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                62811                  119
c66d948c, 39926b73, 8e054c1c, 71fab3e3, 1, 0, 5472e0a9, ab8d1f56, 1, 0,                62934                  123
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                63052                  118
0a1d9514, f5e26aeb, 71b461e3, 8e4b9e1c, 0, 1, 7bd1f6f7, 842e0908, 0, 1,                63214                  162
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                63333                  119
2d55275a, d2aad8a5, e471f8c8, 1b8e0737, 1, 0, 11c72023, ee38dfdc, 1, 0,                63512                  179
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                63631                  119
c40c6088, 3bf39f77, 1d3f9d3a, e2c062c5, 0, 1, e14bfdc2, 1eb4023d, 0, 1,                63844                  213
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                63963                  119
fcb070f9, 034f8f06, 95a9a82b, 6a5657d4, 1, 0, 925a1925, 6da5e6da, 1, 0,                64098                  135
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                64217                  119
be59807c, 41a67f83, 897f1c12, 7680e3ed, 0, 1, 47d89c8e, b8276371, 1, 0,                64354                  137
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                64472                  118
775cd7ee, 88a32811, 2c848959, d37b76a6, 0, 1, a3e16147, 5c1e9eb8, 0, 1,                64621                  149
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                64739                  118
21a3ef43, de5c10bc, b759ea6e, 48a61591, 1, 0, d8fdd9b2, 2702264d, 0, 1,                64904                  165
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                65023                  119
30d3a361, cf2c5c9e, 6d8b87db, 92747824, 0, 1, 9e5f2b3c, 61a0d4c3, 0, 1,                65160                  137
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                65279                  119
7a62a3f4, 859d5c0b, 5d85d3bb, a27a2c44, 0, 1, d7e877af, 28178850, 0, 1,                65459                  180
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                65578                  119
a44eec48, 5bb113b7, 87e44c0f, 781bb3f0, 1, 0, 2c333858, d3ccc7a7, 1, 0,                65715                  137
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                65833                  118
80cbec01, 7f3413fe, 8653620c, 79ac9df3, 1, 0, 071f4e0e, f8e0b1f1, 1, 0,                65964                  131
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                66083                  119
68f179d1, 970e862e, 62fd49c5, 9d02b63a, 1, 0, cbeec397, 34113c68, 0, 1,                66205                  122
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                66324                  119
c323d886, 3cdc2779, 4839e590, b7c61a6f, 1, 0, 0b5dbe17, f4a241e8, 1, 0,                66471                  147
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                66589                  118
ed6994da, 12966b25, b4f9a469, 4b065b96, 1, 0, a2633944, 5d9cc6bb, 1, 0,                66713                  124
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                66832                  119
0c899319, f3766ce6, 2523654a, dadc9ab5, 0, 1, 31acf863, ce53079c, 0, 1,                66979                  147
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                67098                  119
9846fc30, 67b903cf, 4ddd4d9b, b222b264, 0, 1, e62449cb, 19dbb634, 0, 1,                67233                  135
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                67352                  119
861bc00c, 79e43ff3, 5c78b1b8, a3874e47, 1, 0, e29471c5, 1d6b8e3a, 0, 1,                67488                  136
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                67606                  118
8afbb815, 750447ea, c378ee86, 3c871179, 0, 1, 4e74a69b, b18b5964, 1, 0,                67730                  124
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                67848                  118
ca0be094, 35f41f6b, 3bed5377, c412ac88, 1, 0, 05f9340c, fa06cbf3, 1, 0,                68013                  165
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                68132                  119
443ffb88, bbc00477, 6a15f5d4, 95ea0a2b, 1, 0, ae55f15d, 51aa0ea2, 0, 1,                68270                  138
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                68389                  119
dff8b2bf, 20074d40, 3b0b9776, c4f46889, 1, 0, 1b044a36, e4fbb5c9, 1, 0,                68537                  148
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                68656                  119
ab510456, 54aefba9, 45e28b8b, ba1d7474, 1, 0, f1338fe2, 0ecc701d, 0, 1,                68836                  180
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                68955                  119
4fa78f9f, b0587060, 6d808bdb, 927f7424, 0, 1, bd281b7a, 42d7e485, 0, 1,                69090                  135
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                69209                  119
d84300b0, 27bcff4f, 611d9fc2, 9ee2603d, 1, 0, 3960a073, c69f5f8c, 1, 0,                69374                  165
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                69493                  119
92f4cc25, 6d0b33da, 9827fa30, 67d805cf, 1, 0, 2b1cc656, d4e339a9, 1, 0,                69616                  123
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                69734                  118
e65de4cc, 19a21b33, b302da66, 4cfd2599, 1, 0, 9960bf33, 669f40cc, 1, 0,                69899                  165
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                70018                  119
21931b43, de6ce4bc, f4d86ee9, 0b279116, 0, 1, 166b8a2c, e99475d3, 1, 0,                70154                  136
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                70273                  119
743d59e8, 8bc2a617, 8376ac06, 7c8953f9, 1, 0, f7b405ef, 084bfa10, 0, 1,                70452                  179
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                70570                  118
88f1e811, 770e17ee, 70ef37e1, 8f10c81e, 1, 0, f9e11ff3, 061ee00c, 0, 1,                70797                  227
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,                70917                  120
da2b86b4, 25d4794b, f7723eee, 088dc111, 0, 1, d19dc5a2, 2e623a5d, 1, 0,                71052                  135
