
time (s)       getData("/nvtc getData("/SNMh getData("/SNMr getData("/SNMw

 0.000000e+00   0.000000e+00   8.099925e-01   8.099925e-01   2.701036e-01  
 1.617328e-11   1.310036e-04   8.099948e-01   8.099948e-01   2.699231e-01  
 2.810629e-11   2.276610e-04   8.099948e-01   8.099948e-01   2.697797e-01  
 4.572928e-11   3.704071e-04   8.099948e-01   8.099948e-01   2.695671e-01  
 8.097525e-11   6.558995e-04   8.099947e-01   8.099947e-01   2.691425e-01  
 1.514671e-10   1.226884e-03   8.099946e-01   8.099946e-01   2.682971e-01  
 2.924510e-10   2.368853e-03   8.099943e-01   8.099943e-01   2.666213e-01  
 5.744188e-10   4.652792e-03   8.099936e-01   8.099936e-01   2.633310e-01  
 1.071578e-09   8.679787e-03   8.099923e-01   8.099923e-01   2.577377e-01  
 1.666052e-09   1.349502e-02   8.099905e-01   8.099905e-01   2.514136e-01  
 2.301167e-09   1.863945e-02   8.099882e-01   8.099882e-01   2.451047e-01  
 2.969852e-09   2.405580e-02   8.099853e-01   8.099853e-01   2.389529e-01  
 3.662664e-09   2.966758e-02   8.099817e-01   8.099817e-01   2.330773e-01  
 4.380292e-09   3.548036e-02   8.099771e-01   8.099771e-01   2.274730e-01  
 5.133406e-09   4.158059e-02   8.099712e-01   8.099712e-01   2.220496e-01  
 5.934806e-09   4.807193e-02   8.099634e-01   8.099634e-01   2.167132e-01  
 6.798891e-09   5.507101e-02   8.099528e-01   8.099528e-01   2.113723e-01  
 7.742566e-09   6.271478e-02   8.099379e-01   8.099379e-01   2.059333e-01  
 8.742566e-09   7.081478e-02   8.099172e-01   8.099172e-01   2.005254e-01  
 9.742566e-09   7.891478e-02   8.098899e-01   8.098899e-01   1.954063e-01  
 1.074256e-08   8.701478e-02   8.098539e-01   8.098540e-01   1.905161e-01  
 1.174256e-08   9.511478e-02   8.098066e-01   8.098066e-01   1.858098e-01  
 1.274256e-08   1.032147e-01   8.097444e-01   8.097444e-01   1.812528e-01  
 1.374256e-08   1.113147e-01   8.096627e-01   8.096627e-01   1.768185e-01  
 1.474256e-08   1.194147e-01   8.095558e-01   8.095558e-01   1.724859e-01  
 1.574256e-08   1.275147e-01   8.094162e-01   8.094162e-01   1.682380e-01  
 1.674256e-08   1.356147e-01   8.092347e-01   8.092348e-01   1.640611e-01  
 1.774256e-08   1.437147e-01   8.090001e-01   8.090002e-01   1.599433e-01  
 1.874256e-08   1.518147e-01   8.086985e-01   8.086986e-01   1.558744e-01  
 1.974256e-08   1.599147e-01   8.083139e-01   8.083141e-01   1.518450e-01  
 2.074256e-08   1.680147e-01   8.078282e-01   8.078284e-01   1.478460e-01  
 2.174256e-08   1.761147e-01   8.072217e-01   8.072219e-01   1.438686e-01  
 2.274256e-08   1.842147e-01   8.064740e-01   8.064743e-01   1.399037e-01  
 2.374256e-08   1.923147e-01   8.055658e-01   8.055662e-01   1.359418e-01  
 2.474256e-08   2.004147e-01   8.044798e-01   8.044803e-01   1.319730e-01  
 2.574256e-08   2.085147e-01   8.032023e-01   8.032029e-01   1.279871e-01  
 2.674256e-08   2.166147e-01   8.017242e-01   8.017249e-01   1.239737e-01  
 2.774256e-08   2.247147e-01   8.000407e-01   8.000416e-01   1.199230e-01  
 2.874256e-08   2.328147e-01   7.981509e-01   7.981520e-01   1.158261e-01  
 2.974256e-08   2.409147e-01   7.960564e-01   7.960577e-01   1.116755e-01  
 3.074256e-08   2.490147e-01   7.937592e-01   7.937607e-01   1.074659e-01  
 3.174256e-08   2.571147e-01   7.912606e-01   7.912623e-01   1.031940e-01  
 3.274256e-08   2.652147e-01   7.885587e-01   7.885607e-01   9.885875e-02  
 3.374256e-08   2.733147e-01   7.856478e-01   7.856501e-01   9.446097e-02  
