
time (s)       getData("/nvtc getData("/SNMh getData("/SNMr getData("/SNMw

 0.000000e+00   0.000000e+00   5.098564e-01   5.098568e-01   1.863814e-01  
 2.009760e-11   1.024977e-04   5.098578e-01   5.098582e-01   1.861843e-01  
 3.536656e-11   1.803694e-04   5.098575e-01   5.098579e-01   1.860124e-01  
 5.662803e-11   2.888029e-04   5.098571e-01   5.098575e-01   1.857705e-01  
 9.915097e-11   5.056699e-04   5.098563e-01   5.098566e-01   1.852870e-01  
 1.841968e-10   9.394039e-04   5.098546e-01   5.098549e-01   1.843234e-01  
 3.542886e-10   1.806871e-03   5.098511e-01   5.098515e-01   1.824099e-01  
 6.944721e-10   3.541807e-03   5.098439e-01   5.098443e-01   1.786420e-01  
 1.234150e-09   6.294166e-03   5.098318e-01   5.098322e-01   1.728463e-01  
 1.843747e-09   9.403112e-03   5.098170e-01   5.098175e-01   1.666076e-01  
 2.467133e-09   1.258238e-02   5.098005e-01   5.098010e-01   1.606081e-01  
 3.091967e-09   1.576903e-02   5.097825e-01   5.097830e-01   1.550106e-01  
 3.709046e-09   1.891613e-02   5.097631e-01   5.097637e-01   1.499012e-01  
 4.320452e-09   2.203430e-02   5.097422e-01   5.097429e-01   1.452401e-01  
 4.935395e-09   2.517051e-02   5.097194e-01   5.097201e-01   1.409309e-01  
 5.563576e-09   2.837424e-02   5.096940e-01   5.096948e-01   1.368859e-01  
 6.214798e-09   3.169547e-02   5.096652e-01   5.096661e-01   1.330300e-01  
 6.899337e-09   3.518662e-02   5.096321e-01   5.096330e-01   1.292976e-01  
 7.627750e-09   3.890152e-02   5.095932e-01   5.095943e-01   1.256329e-01  
 8.411072e-09   4.289646e-02   5.095469e-01   5.095481e-01   1.219875e-01  
 9.261185e-09   4.723204e-02   5.094907e-01   5.094920e-01   1.183172e-01  
 1.019110e-08   5.197463e-02   5.094212e-01   5.094228e-01   1.145803e-01  
 1.119110e-08   5.707463e-02   5.093360e-01   5.093378e-01   1.108240e-01  
 1.219110e-08   6.217463e-02   5.092385e-01   5.092405e-01   1.072875e-01  
 1.319110e-08   6.727463e-02   5.091267e-01   5.091291e-01   1.039303e-01  
 1.419110e-08   7.237463e-02   5.089989e-01   5.090017e-01   1.007215e-01  
 1.519110e-08   7.747463e-02   5.088527e-01   5.088559e-01   9.763706e-02  
 1.619110e-08   8.257463e-02   5.086856e-01   5.086893e-01   9.465810e-02  
 1.719110e-08   8.767463e-02   5.084948e-01   5.084991e-01   9.176966e-02  
 1.819110e-08   9.277463e-02   5.082770e-01   5.082820e-01   8.895963e-02  
 1.919110e-08   9.787463e-02   5.080289e-01   5.080346e-01   8.621811e-02  
 2.019110e-08   1.029746e-01   5.077463e-01   5.077530e-01   8.353686e-02  
 2.119110e-08   1.080746e-01   5.074250e-01   5.074327e-01   8.090894e-02  
 2.219110e-08   1.131746e-01   5.070600e-01   5.070690e-01   7.832843e-02  
 2.319110e-08   1.182746e-01   5.066462e-01   5.066566e-01   7.579018e-02  
 2.419110e-08   1.233746e-01   5.061776e-01   5.061897e-01   7.328967e-02  
 2.519110e-08   1.284746e-01   5.056479e-01   5.056619e-01   7.082287e-02  
 2.619110e-08   1.335746e-01   5.050501e-01   5.050664e-01   6.838615e-02  
 2.719110e-08   1.386746e-01   5.043767e-01   5.043956e-01   6.597622e-02  
 2.819110e-08   1.437746e-01   5.036195e-01   5.036414e-01   6.359005e-02  
 2.919110e-08   1.488746e-01   5.027694e-01   5.027949e-01   6.122490e-02  
 3.019110e-08   1.539746e-01   5.018168e-01   5.018463e-01   5.887826e-02  
 3.119110e-08   1.590746e-01   5.007507e-01   5.007849e-01   5.654790e-02  
 3.219110e-08   1.641746e-01   4.995592e-01   4.995990e-01   5.423186e-02  
 3.319110e-08   1.692746e-01   4.982289e-01   4.982751e-01   5.192859e-02  
 3.419110e-08   1.743746e-01   4.967442e-01   4.967978e-01   4.963696e-02  
 3.519110e-08   1.794746e-01   4.950869e-01   4.951492e-01   4.735645e-02  
 3.619110e-08   1.845746e-01   4.932350e-01   4.933074e-01   4.508730e-02  
 3.719110e-08   1.896746e-01   4.911604e-01   4.912450e-01   4.283081e-02  
 3.819110e-08   1.947746e-01   4.888266e-01   4.889259e-01   4.058963e-02  
 3.919110e-08   1.998746e-01   4.861821e-01   4.862998e-01   3.836823e-02  
 4.019110e-08   2.049746e-01   4.831505e-01   4.832925e-01   3.617334e-02  
 4.119110e-08   2.100746e-01   4.796079e-01   4.797843e-01   3.401438e-02  
 4.219110e-08   2.151746e-01   4.753328e-01   4.755636e-01   3.190351e-02  
 4.319110e-08   2.202746e-01   4.698754e-01   4.702069e-01   2.985505e-02  
 4.373840e-08   2.230658e-01   4.660414e-01   4.664754e-01   2.876578e-02  
 4.420953e-08   2.254686e-01   4.619478e-01   4.625298e-01   2.784848e-02  
 4.463404e-08   2.276336e-01   4.572826e-01   4.580938e-01   2.703926e-02  
 4.495129e-08   2.292515e-01   4.528892e-01   4.539853e-01   2.644574e-02  
 4.518875e-08   2.304626e-01   4.488962e-01   4.503136e-01   2.600799e-02  
 4.539355e-08   2.315071e-01   4.448412e-01   4.466452e-01   2.563500e-02  
 4.559565e-08   2.325378e-01   4.401877e-01   4.425077e-01   2.527112e-02  
 4.580882e-08   2.336249e-01   4.345078e-01   4.375550e-01   2.489188e-02  
 4.604407e-08   2.348247e-01   4.273052e-01   4.314170e-01   2.447883e-02  
 4.628362e-08   2.360464e-01   4.190478e-01   4.245674e-01   2.406421e-02  
 4.647390e-08   2.370168e-01   4.119312e-01   4.188276e-01   2.373916e-02  
 4.662932e-08   2.378095e-01   4.058224e-01   4.140285e-01   2.347648e-02  
 4.678411e-08   2.385989e-01   3.995248e-01   4.092120e-01   2.321741e-02  
 4.695772e-08   2.394844e-01   3.922562e-01   4.038269e-01   2.292984e-02  
 4.714097e-08   2.404189e-01   3.843967e-01   3.982223e-01   2.262974e-02  
 4.733296e-08   2.413981e-01   3.759991e-01   3.924913e-01   2.231909e-02  
 4.755046e-08   2.425073e-01   3.663282e-01   3.862223e-01   2.197180e-02  
 4.781288e-08   2.438457e-01   3.544880e-01   3.790204e-01   2.155929e-02  
 4.813867e-08   2.455072e-01   3.395923e-01   3.706617e-01   2.105698e-02  
 4.851283e-08   2.474154e-01   3.222890e-01   3.618443e-01   2.049325e-02  
 4.890736e-08   2.494275e-01   3.038850e-01   3.533818e-01   1.991377e-02  
 4.932482e-08   2.515566e-01   2.842949e-01   3.452474e-01   1.931690e-02  
 4.977283e-08   2.538414e-01   2.631969e-01   3.373158e-01   1.869444e-02  
 5.025630e-08   2.563071e-01   2.404073e-01   3.295286e-01   1.804304e-02  
 5.078240e-08   2.589902e-01   2.156596e-01   3.218020e-01   1.735728e-02  
 5.135983e-08   2.619351e-01   1.886638e-01   3.140493e-01   1.663117e-02  
 5.199750e-08   2.651872e-01   1.592151e-01   3.062007e-01   1.586012e-02  
 5.270505e-08   2.687957e-01   1.273045e-01   2.981933e-01   1.504052e-02  
 5.347043e-08   2.726992e-01   9.460899e-02   2.901958e-01   1.419426e-02  
 5.379309e-08   2.743447e-01   8.200865e-02   2.869977e-01   1.384949e-02  
